Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
284,Entry Long,ParLE,2020-01-04 18:00,135.02,1254.2941,-5.04,0,181662.22,0,3942.24,2.33,2818.40,1.66
284,Exit Long,ParSE,2020-01-05 20:00,135.07,1254.2941,-5.04,0,181662.22,0,3942.24,2.33,2818.40,1.66
285,Entry Short,ParSE,2020-01-05 20:00,135.07,1267.4115,-3858.79,-2.25,177803.42,-1.37,1055.74,0.62,3823.80,2.23
285,Exit Short,ParLE,2020-01-06 02:00,138.06,1267.4115,-3858.79,-2.25,177803.42,-1.37,1055.74,0.62,3823.80,2.23
286,Entry Long,ParLE,2020-01-06 02:00,138.06,1212.0949,8391.79,5.01,186195.22,3.02,8426.95,5.04,0,0
286,Exit Long,tpL,2020-01-07 00:00,145.04,1212.0949,8391.79,5.01,186195.22,3.02,8426.95,5.04,0,0
287,Entry Short,ParSE,2020-01-08 14:00,143.05,1200.3154,8515.29,4.96,194710.50,2.98,8547.91,4.98,58.35,0.03
287,Exit Short,tpS,2020-01-09 16:00,135.90,1200.3154,8515.29,4.96,194710.50,2.98,8547.91,4.98,58.35,0.03
288,Entry Long,ParLE,2020-01-10 14:00,138.76,1274.1482,6031.23,3.41,200741.73,2.05,8335.79,4.71,175.52,0.1
288,Exit Long,Close entry(s) order ParLE,2020-01-11 14:00,143.55,1274.1482,6031.23,3.41,200741.73,2.05,8335.79,4.71,175.52,0.1
289,Entry Short,ParSE,2020-01-11 14:00,143.55,2531.3198,-4474.77,-1.23,196266.95,-1.49,2939.60,0.81,4401.23,1.21
289,Exit Short,ParLE,2020-01-11 16:00,145.26,2531.3198,-4474.77,-1.23,196266.95,-1.49,2939.60,0.81,4401.23,1.21
290,Entry Long,ParLE,2020-01-11 16:00,145.26,1243.449,-3652.67,-2.02,192614.30,-1.23,3433.10,1.9,3617.26,2
290,Exit Long,ParSE,2020-01-11 22:00,142.38,1243.449,-3652.67,-2.02,192614.30,-1.23,3433.10,1.9,3617.26,2
291,Entry Short,ParSE,2020-01-11 22:00,142.38,1240.984,-4079.86,-2.31,188534.44,-1.39,734.07,0.42,4378.78,2.48
291,Exit Short,ParLE,2020-01-12 22:00,145.61,1240.984,-4079.86,-2.31,188534.44,-1.39,734.07,0.42,4378.78,2.48
292,Entry Long,ParLE,2020-01-12 22:00,145.61,1195.1168,-3964.91,-2.28,184569.53,-1.37,1626.41,0.93,3930.89,2.26
292,Exit Long,ParSE,2020-01-13 06:00,142.35,1195.1168,-3964.91,-2.28,184569.53,-1.37,1626.41,0.93,3930.89,2.26
293,Entry Short,ParSE,2020-01-13 06:00,142.35,1204.8298,-4671.97,-2.72,179897.55,-1.64,62.08,0.04,4636.75,2.7
293,Exit Short,ParLE,2020-01-14 00:00,146.17,1204.8298,-4671.97,-2.72,179897.55,-1.64,62.08,0.04,4636.75,2.7
294,Entry Long,ParLE,2020-01-14 00:00,146.17,1161.9229,8493.72,5,188391.28,3.03,8529.40,5.02,0,0
294,Exit Long,tpL,2020-01-14 12:00,153.54,1161.9229,8493.72,5,188391.28,3.03,8529.40,5.02,0,0
295,Entry Short,ParSE,2020-01-19 12:00,166.61,1038.4993,-2281.66,-1.32,186109.62,-0.79,5542.14,3.2,2246.61,1.3
295,Exit Short,ParLE,2020-01-20 22:00,168.74,1038.4993,-2281.66,-1.32,186109.62,-0.79,5542.14,3.2,2246.61,1.3
296,Entry Long,ParLE,2020-01-20 22:00,168.74,1022.911,-2441.72,-1.41,183667.90,-0.85,2758.03,1.6,4064.79,2.35
296,Exit Long,Close entry(s) order ParLE,2020-01-22 14:00,166.42,1022.911,-2441.72,-1.41,183667.90,-0.85,2758.03,1.6,4064.79,2.35
297,Entry Short,ParSE,2020-01-22 14:00,166.42,2045.7272,7168.53,2.11,190836.42,2.53,14681.60,4.31,5427.90,1.59
297,Exit Short,Close entry(s) order ParSE,2020-01-24 00:00,162.85,2045.7272,7168.53,2.11,190836.42,2.53,14681.60,4.31,5427.90,1.59
298,Entry Long,ParLE,2020-01-24 00:00,162.85,3118.0871,-11238.93,-2.21,179597.50,-3.86,1675.75,0.33,11139.58,2.19
298,Exit Long,ParSE,2020-01-24 02:00,159.31,3118.0871,-11238.93,-2.21,179597.50,-3.86,1675.75,0.33,11139.58,2.19
299,Entry Short,ParSE,2020-01-24 02:00,159.31,1077.4665,-3258.60,-1.9,176338.89,-1.17,4016.94,2.34,3223.63,1.88
299,Exit Short,ParLE,2020-01-24 14:00,162.27,1077.4665,-3258.60,-1.9,176338.89,-1.17,4016.94,2.34,3223.63,1.88
300,Entry Long,ParLE,2020-01-24 14:00,162.27,1024.1005,-2267.85,-1.36,174071.05,-0.82,2199.30,1.32,4805.54,2.89
300,Exit Long,Close entry(s) order ParLE,2020-01-25 14:00,160.12,1024.1005,-2267.85,-1.36,174071.05,-0.82,2199.30,1.32,4805.54,2.89
301,Entry Short,ParSE,2020-01-25 14:00,160.12,2051.3742,-6717.61,-2.05,167353.44,-2.45,1390.78,0.42,6650.60,2.02
301,Exit Short,ParLE,2020-01-26 08:00,163.33,2051.3742,-6717.61,-2.05,167353.44,-2.45,1390.78,0.42,6650.60,2.02
302,Entry Long,ParLE,2020-01-26 08:00,163.33,998.2623,3108.62,1.91,170462.05,1.16,6376.24,3.91,1340.33,0.82
302,Exit Long,Close entry(s) order ParLE,2020-01-27 10:00,166.51,998.2623,3108.62,1.91,170462.05,1.16,6376.24,3.91,1340.33,0.82
303,Entry Short,ParSE,2020-01-27 10:00,166.51,1972.9841,-6327.82,-1.93,164134.23,-2.34,1414.03,0.43,6260.87,1.91
303,Exit Short,ParLE,2020-01-27 12:00,169.65,1972.9841,-6327.82,-1.93,164134.23,-2.34,1414.03,0.43,6260.87,1.91
304,Entry Long,ParLE,2020-01-27 12:00,169.65,941.7736,482.21,0.3,164616.44,0.18,4582.74,2.87,870.13,0.54
304,Exit Long,ParSE,2020-01-28 16:00,170.23,941.7736,482.21,0.3,164616.44,0.18,4582.74,2.87,870.13,0.54
305,Entry Short,ParSE,2020-01-28 16:00,170.23,939.8287,-4030.87,-2.52,160585.58,-1.52,146.57,0.09,3998.07,2.5
305,Exit Short,ParLE,2020-01-28 22:00,174.45,939.8287,-4030.87,-2.52,160585.58,-1.52,146.57,0.09,3998.07,2.5
306,Entry Long,ParLE,2020-01-28 22:00,174.45,904.4896,-334.41,-0.21,160251.17,-0.13,3586.40,2.27,302.90,0.19
306,Exit Long,ParSE,2020-01-29 22:00,174.15,904.4896,-334.41,-0.21,160251.17,-0.13,3586.40,2.27,302.90,0.19
307,Entry Short,ParSE,2020-01-29 22:00,174.15,902.8483,-2455.92,-1.56,157795.25,-0.94,2875.73,1.83,2423.99,1.54
307,Exit Short,ParLE,2020-01-30 12:00,176.80,902.8483,-2455.92,-1.56,157795.25,-0.94,2875.73,1.83,2423.99,1.54
308,Entry Long,ParLE,2020-01-30 12:00,176.80,879.6669,7730.08,4.97,165525.33,3,7762.74,4.99,1614.51,1.04
308,Exit Long,tpL,2020-01-30 22:00,185.66,879.6669,7730.08,4.97,165525.33,3,7762.74,4.99,1614.51,1.04
309,Entry Short,ParSE,2020-02-08 04:00,217.35,733.0903,-5269.72,-3.31,160255.61,-1.98,114.75,0.07,5236.81,3.29
309,Exit Short,ParLE,2020-02-08 08:00,224.45,733.0903,-5269.72,-3.31,160255.61,-1.98,114.75,0.07,5236.81,3.29
310,Entry Long,ParLE,2020-02-08 08:00,224.45,703.6695,295.62,0.19,160551.23,0.11,4331.16,2.74,1755.58,1.11
310,Exit Long,ParSE,2020-02-09 14:00,224.96,703.6695,295.62,0.19,160551.23,0.11,4331.16,2.74,1755.58,1.11
311,Entry Short,ParSE,2020-02-09 14:00,224.96,699.2057,265.78,0.17,160817.02,0.1,5974.72,3.8,3135.93,1.99
311,Exit Short,ParLE,2020-02-10 22:00,224.49,699.2057,265.78,0.17,160817.02,0.1,5974.72,3.8,3135.93,1.99
312,Entry Long,ParLE,2020-02-10 22:00,224.49,700.8388,7749.86,4.93,168566.88,2.97,7782.89,4.95,4460.77,2.84
312,Exit Long,tpL,2020-02-11 16:00,235.64,700.8388,7749.86,4.93,168566.88,2.97,7782.89,4.95,4460.77,2.84
313,Entry Short,ParSE,2020-02-14 08:00,262.77,613.0264,-8225.45,-5.11,160341.42,-3.06,280.43,0.17,8191.60,5.09
313,Exit Short,ParLE,2020-02-14 16:00,276.08,613.0264,-8225.45,-5.11,160341.42,-3.06,280.43,0.17,8191.60,5.09
314,Entry Long,ParLE,2020-02-14 16:00,276.08,570.0969,-393.55,-0.25,159947.88,-0.15,6997.82,4.45,362.13,0.23
314,Exit Long,ParSE,2020-02-15 14:00,275.50,570.0969,-393.55,-0.25,159947.88,-0.15,6997.82,4.45,362.13,0.23
315,Entry Short,ParSE,2020-02-15 14:00,275.50,574.5624,7809.76,4.93,167757.64,3,7839.85,4.95,2215.00,1.4
315,Exit Short,tpS,2020-02-16 00:00,261.80,574.5624,7809.76,4.93,167757.64,3,7839.85,4.95,2215.00,1.4
316,Entry Short,ParSE,2020-02-19 22:00,262.93,610.9933,7965.80,4.96,175723.44,2.98,7996.32,4.98,2353.90,1.47
316,Exit Short,tpS,2020-02-20 12:00,249.79,610.9933,7965.80,4.96,175723.44,2.98,7996.32,4.98,2353.90,1.47
317,Entry Long,ParLE,2020-02-23 04:00,265.62,622.8457,1982.58,1.2,177706.02,0.72,7179.47,4.34,64.23,0.04
317,Exit Long,ParSE,2020-02-24 02:00,268.91,622.8457,1982.58,1.2,177706.02,0.72,7179.47,4.34,64.23,0.04
318,Entry Short,ParSE,2020-02-24 02:00,268.91,624.4217,8301.76,4.94,186007.78,2.99,8333.67,4.96,2425.12,1.44
318,Exit Short,tpS,2020-02-25 06:00,255.51,624.4217,8301.76,4.94,186007.78,2.99,8333.67,4.96,2425.12,1.44
319,Entry Short,ParSE,2020-02-29 16:00,223.87,766.3317,-2069.15,-1.21,183938.62,-0.72,5920.09,3.45,2034.44,1.19
319,Exit Short,ParLE,2020-03-01 12:00,226.48,766.3317,-2069.15,-1.21,183938.62,-0.72,5920.09,3.45,2034.44,1.19
320,Entry Long,ParLE,2020-03-01 12:00,226.48,756.7574,-7710.28,-4.5,176228.34,-2.72,1032.75,0.6,7677.53,4.48
320,Exit Long,ParSE,2020-03-01 16:00,216.38,756.7574,-7710.28,-4.5,176228.34,-2.72,1032.75,0.6,7677.53,4.48
321,Entry Short,ParSE,2020-03-01 16:00,216.38,774.4273,-5303.20,-3.16,170925.14,-1.92,3079.68,1.84,5268.64,3.14
321,Exit Short,ParLE,2020-03-02 10:00,223.14,774.4273,-5303.20,-3.16,170925.14,-1.92,3079.68,1.84,5268.64,3.14
322,Entry Long,ParLE,2020-03-02 10:00,223.14,729.6081,8134.03,5,179059.17,3,8168.23,5.02,499.51,0.31
322,Exit Long,tpL,2020-03-02 16:00,234.38,729.6081,8134.03,5,179059.17,3,8168.23,5.02,499.51,0.31
323,Entry Long,ParLE,2020-03-06 06:00,233.20,718.0526,8289.48,4.95,187348.66,2.97,8324.64,4.97,33.49,0.02
323,Exit Long,tpL,2020-03-06 22:00,244.84,718.0526,8289.48,4.95,187348.66,2.97,8324.64,4.97,33.49,0.02
324,Entry Long,ParLE,2020-03-10 12:00,203.10,848.93,-5662.30,-3.28,181686.36,-1.97,2597.20,1.51,6452.39,3.74
324,Exit Long,ParSE,2020-03-11 10:00,196.51,848.93,-5662.30,-3.28,181686.36,-1.97,2597.20,1.51,6452.39,3.74
325,Entry Short,ParSE,2020-03-11 10:00,196.51,861.9809,8398.59,4.96,190084.95,2.98,8430.77,4.98,1749.22,1.03
325,Exit Short,tpS,2020-03-11 16:00,186.69,861.9809,8398.59,4.96,190084.95,2.98,8430.77,4.98,1749.22,1.03
326,Entry Short,ParSE,2020-03-27 14:00,134.95,1289.6485,8624.35,4.96,198709.31,2.97,8657.42,4.97,3400.79,1.95
326,Exit Short,tpS,2020-03-28 00:00,128.21,1289.6485,8624.35,4.96,198709.31,2.97,8657.42,4.97,3400.79,1.95
327,Entry Long,ParLE,2020-03-30 08:00,130.03,1378.4462,2477.92,1.38,201187.22,0.83,7393.98,4.13,77.20,0.04
327,Exit Long,ParSE,2020-04-01 00:00,131.88,1378.4462,2477.92,1.38,201187.22,0.83,7393.98,4.13,77.20,0.04
328,Entry Short,ParSE,2020-04-01 00:00,131.88,1375.6323,-2425.37,-1.34,198761.86,-0.81,4448.28,2.45,2388.61,1.32
328,Exit Short,ParLE,2020-04-01 22:00,133.59,1375.6323,-2425.37,-1.34,198761.86,-0.81,4448.28,2.45,2388.61,1.32
329,Entry Long,ParLE,2020-04-01 22:00,133.59,1353.6168,9103.35,5.03,207865.20,3.05,9141.36,5.06,0,0
329,Exit Long,tpL,2020-04-02 16:00,140.37,1353.6168,9103.35,5.03,207865.20,3.05,9141.36,5.06,0,0
330,Entry Long,ParLE,2020-04-06 06:00,148.83,1241.3085,9147.18,4.95,217012.39,2.97,9185.97,4.97,893.45,0.48
330,Exit Long,tpL,2020-04-06 12:00,156.26,1241.3085,9147.18,4.95,217012.39,2.97,9185.97,4.97,893.45,0.48
331,Entry Long,ParLE,2020-04-12 14:00,160.02,1188.6478,-4235.52,-2.23,212776.88,-1.34,5619.92,2.95,4198.31,2.21
331,Exit Long,ParSE,2020-04-13 00:00,156.52,1188.6478,-4235.52,-2.23,212776.88,-1.34,5619.92,2.95,4198.31,2.21
332,Entry Short,ParSE,2020-04-13 00:00,156.52,1208.5554,-3738.32,-1.98,209038.55,-1.2,7841.95,4.15,3699.76,1.96
332,Exit Short,ParLE,2020-04-14 14:00,159.55,1208.5554,-3738.32,-1.98,209038.55,-1.2,7841.95,4.15,3699.76,1.96
333,Entry Long,ParLE,2020-04-14 14:00,159.55,1168.5265,-4829.53,-2.59,204209.03,-1.56,2650.32,1.42,5167.12,2.77
333,Exit Long,ParSE,2020-04-15 22:00,155.48,1168.5265,-4829.53,-2.59,204209.03,-1.56,2650.32,1.42,5167.12,2.77
334,Entry Short,ParSE,2020-04-15 22:00,155.48,1180.4913,-5847.17,-3.19,198361.84,-1.92,8403.81,4.58,5809.31,3.17
334,Exit Short,ParLE,2020-04-16 06:00,160.37,1180.4913,-5847.17,-3.19,198361.84,-1.92,8403.81,4.58,5809.31,3.17
335,Entry Long,ParLE,2020-04-16 06:00,160.37,1148.0475,9372.90,5.09,207734.75,3.14,9411.61,5.11,0,0
335,Exit Long,tpL,2020-04-16 08:00,168.60,1148.0475,9372.90,5.09,207734.75,3.14,9411.61,5.11,0,0
336,Entry Short,ParSE,2020-04-20 12:00,175.80,1050.4087,9182.09,4.97,216916.83,2.98,9217.17,4.99,5162.93,2.8
336,Exit Short,tpS,2020-04-20 20:00,166.99,1050.4087,9182.09,4.97,216916.83,2.98,9217.17,4.99,5162.93,2.8
337,Entry Long,ParLE,2020-04-25 06:00,194.36,978.3396,-1034.64,-0.54,215882.19,-0.33,5479.81,2.88,2836.08,1.49
337,Exit Long,ParSE,2020-04-26 16:00,193.38,978.3396,-1034.64,-0.54,215882.19,-0.33,5479.81,2.88,2836.08,1.49
338,Entry Short,ParSE,2020-04-26 16:00,193.38,981.9319,-3179.48,-1.67,212702.72,-1.01,3978.12,2.1,5605.53,2.95
338,Exit Short,ParLE,2020-04-27 22:00,196.54,981.9319,-3179.48,-1.67,212702.72,-1.01,3978.12,2.1,5605.53,2.95
339,Entry Long,ParLE,2020-04-27 22:00,196.54,960.3379,9353.13,4.96,222055.84,2.99,9392.77,4.98,4051.96,2.15
339,Exit Long,tpL,2020-04-29 06:00,206.36,960.3379,9353.13,4.96,222055.84,2.99,9392.77,4.98,4051.96,2.15
340,Entry Long,ParLE,2020-05-06 10:00,207.79,930.0804,-1695.32,-0.88,220360.53,-0.53,2732.99,1.41,4028.70,2.08
340,Exit Long,Close entry(s) order ParLE,2020-05-06 22:00,206.05,930.0804,-1695.32,-0.88,220360.53,-0.53,2732.99,1.41,4028.70,2.08
341,Entry Short,ParSE,2020-05-06 22:00,206.05,1863.0908,-1308.90,-0.34,219051.62,-0.41,17846.16,4.65,4287.36,1.12
341,Exit Short,ParLE,2020-05-07 12:00,206.67,1863.0908,-1308.90,-0.34,219051.62,-0.41,17846.16,4.65,4287.36,1.12
342,Entry Long,ParLE,2020-05-07 12:00,206.67,941.0249,4297.10,2.21,223348.72,1.35,9314.89,4.79,2899.61,1.49
342,Exit Long,Close entry(s) order ParLE,2020-05-09 00:00,211.32,941.0249,4297.10,2.21,223348.72,1.35,9314.89,4.79,2899.61,1.49
343,Entry Short,ParSE,2020-05-09 00:00,211.32,1859.2372,-5196.70,-1.32,218152.02,-1.61,5350.39,1.36,6176.88,1.57
343,Exit Short,ParLE,2020-05-09 16:00,214.03,1859.2372,-5196.70,-1.32,218152.02,-1.61,5350.39,1.36,6176.88,1.57
344,Entry Long,ParLE,2020-05-09 16:00,214.03,897.4926,-4760.81,-2.48,213391.22,-1.5,185.96,0.1,4723.33,2.46
344,Exit Long,ParSE,2020-05-10 00:00,208.81,897.4926,-4760.81,-2.48,213391.22,-1.5,185.96,0.1,4723.33,2.46
345,Entry Short,ParSE,2020-05-10 00:00,208.81,903.8492,16585.78,8.79,229976.98,5.29,26372.73,13.97,0,0
345,Exit Short,tpS,2020-05-10 02:00,190.38,903.8492,16585.78,8.79,229976.98,5.29,26372.73,13.97,0,0
346,Entry Short,ParSE,2020-05-19 22:00,212.39,932.1822,-2913.60,-1.47,227063.39,-0.88,417.17,0.21,2873.43,1.45
346,Exit Short,ParLE,2020-05-20 06:00,215.43,932.1822,-2913.60,-1.47,227063.39,-0.88,417.17,0.21,2873.43,1.45
347,Entry Long,ParLE,2020-05-20 06:00,215.43,915.8157,-4428.17,-2.24,222635.22,-1.35,253.60,0.13,4389.58,2.22
347,Exit Long,ParSE,2020-05-20 14:00,210.68,915.8157,-4428.17,-2.24,222635.22,-1.35,253.60,0.13,4389.58,2.22
348,Entry Short,ParSE,2020-05-20 14:00,210.68,928.8992,9584.20,4.9,232219.42,2.97,9621.41,4.92,930.88,0.48
348,Exit Short,tpS,2020-05-21 14:00,200.28,928.8992,9584.20,4.9,232219.42,2.97,9621.41,4.92,930.88,0.48
349,Entry Short,ParSE,2020-05-24 14:00,205.99,967.6294,3433.47,1.72,235652.89,1.03,7681.82,3.85,1820.30,0.91
349,Exit Short,Close entry(s) order ParSE,2020-05-25 10:00,202.36,967.6294,3433.47,1.72,235652.89,1.03,7681.82,3.85,1820.30,0.91
350,Entry Long,ParLE,2020-05-25 10:00,202.36,1963.2722,-649.63,-0.16,235003.27,-0.19,6418.97,1.62,2415.75,0.61
350,Exit Long,Close entry(s) order ParLE,2020-05-26 12:00,202.11,1963.2722,-649.63,-0.16,235003.27,-0.19,6418.97,1.62,2415.75,0.61
351,Entry Short,ParSE,2020-05-26 12:00,202.11,2958.0254,2246.10,0.38,237249.36,0.67,15291.74,2.56,1657.74,0.28
351,Exit Short,Close entry(s) order ParSE,2020-05-27 02:00,201.27,2958.0254,2246.10,0.38,237249.36,0.67,15291.74,2.56,1657.74,0.28
352,Entry Long,ParLE,2020-05-27 02:00,201.27,3963.8825,20090.79,2.52,257340.16,5.96,30362.33,3.81,159.56,0.02
352,Exit Long,Close entry(s) order ParLE,2020-05-28 06:00,206.42,3963.8825,20090.79,2.52,257340.16,5.96,30362.33,3.81,159.56,0.02
353,Entry Short,ParSE,2020-05-28 06:00,206.42,5002.9721,-10320.95,-1,247019.20,-2.89,8548.66,0.83,10112.43,0.98
353,Exit Short,ParLE,2020-05-28 12:00,208.40,5002.9721,-10320.95,-1,247019.20,-2.89,8548.66,0.83,10112.43,0.98
354,Entry Long,ParLE,2020-05-28 12:00,208.40,1011.6568,10505.60,4.98,257524.80,3.03,10549.88,5,0,0
354,Exit Long,tpL,2020-05-28 22:00,218.87,1011.6568,10505.60,4.98,257524.80,3.03,10549.88,5,0,0
355,Entry Short,ParSE,2020-06-05 14:00,243.18,882.1601,390.65,0.18,257915.45,0.11,4676.65,2.18,678.06,0.32
355,Exit Short,Close entry(s) order ParSE,2020-06-06 10:00,242.64,882.1601,390.65,0.18,257915.45,0.11,4676.65,2.18,678.06,0.32
356,Entry Long,ParLE,2020-06-06 10:00,242.64,1767.2024,-4005.58,-0.93,253909.86,-1.12,3554.68,0.83,5157.63,1.2
356,Exit Long,ParSE,2020-06-07 08:00,240.47,1767.2024,-4005.58,-0.93,253909.86,-1.12,3554.68,0.83,5157.63,1.2
357,Entry Short,ParSE,2020-06-07 08:00,240.47,891.2737,-1556.63,-0.73,252353.23,-0.44,5188.91,2.42,1852.15,0.86
357,Exit Short,Close entry(s) order ParSE,2020-06-07 20:00,242.12,891.2737,-1556.63,-0.73,252353.23,-0.44,5188.91,2.42,1852.15,0.86
358,Entry Long,ParLE,2020-06-07 20:00,242.12,1764.4925,-1758.61,-0.41,250594.62,-0.5,13501.15,3.16,2785.12,0.65
358,Exit Long,ParSE,2020-06-09 00:00,241.22,1764.4925,-1758.61,-0.41,250594.62,-0.5,13501.15,3.16,2785.12,0.65
359,Entry Short,ParSE,2020-06-09 00:00,241.22,894.9938,-4043.02,-1.87,246551.61,-1.15,2838.70,1.31,3999.05,1.85
359,Exit Short,ParLE,2020-06-10 18:00,245.64,894.9938,-4043.02,-1.87,246551.61,-1.15,2838.70,1.31,3999.05,1.85
360,Entry Long,ParLE,2020-06-10 18:00,245.64,851.6014,-4749.52,-2.27,241802.10,-1.37,3909.59,1.87,4708.61,2.25
360,Exit Long,ParSE,2020-06-11 12:00,240.16,851.6014,-4749.52,-2.27,241802.10,-1.37,3909.59,1.87,4708.61,2.25
361,Entry Short,ParSE,2020-06-11 12:00,240.16,865.4097,10338.48,4.97,252140.58,3.02,10377.97,4.99,1798.35,0.87
361,Exit Short,tpS,2020-06-11 16:00,228.12,865.4097,10338.48,4.97,252140.58,3.02,10377.97,4.99,1798.35,0.87
362,Entry Short,ParSE,2020-06-17 16:00,231.58,912.3206,-1818.27,-0.86,250322.31,-0.52,3543.17,1.68,2843.08,1.35
362,Exit Short,Close entry(s) order ParSE,2020-06-18 08:00,233.48,912.3206,-1818.27,-0.86,250322.31,-0.52,3543.17,1.68,2843.08,1.35
363,Entry Long,ParLE,2020-06-18 08:00,233.48,1812.817,-7980.98,-1.89,242341.33,-2.28,1003.04,0.24,7897.89,1.87
363,Exit Long,ParSE,2020-06-18 20:00,229.17,1812.817,-7980.98,-1.89,242341.33,-2.28,1003.04,0.24,7897.89,1.87
364,Entry Short,ParSE,2020-06-18 20:00,229.17,906.4787,-1143.89,-0.55,241197.44,-0.33,2161.20,1.04,3232.35,1.56
364,Exit Short,Close entry(s) order ParSE,2020-06-20 04:00,230.34,906.4787,-1143.89,-0.55,241197.44,-0.33,2161.20,1.04,3232.35,1.56
365,Entry Long,ParLE,2020-06-20 04:00,230.34,1795.3539,-6124.80,-1.48,235072.64,-1.8,96.83,0.02,6043.28,1.46
365,Exit Long,ParSE,2020-06-20 10:00,227.02,1795.3539,-6124.80,-1.48,235072.64,-1.8,96.83,0.02,6043.28,1.46
366,Entry Short,ParSE,2020-06-20 10:00,227.02,893.2067,-2779.13,-1.37,232293.50,-0.83,1209.93,0.6,2738.04,1.35
366,Exit Short,ParLE,2020-06-21 02:00,230.04,893.2067,-2779.13,-1.37,232293.50,-0.83,1209.93,0.6,2738.04,1.35
367,Entry Long,ParLE,2020-06-21 02:00,230.04,868.5626,-1651.71,-0.83,230641.80,-0.5,1219.46,0.61,1612.06,0.81
367,Exit Long,ParSE,2020-06-21 22:00,228.23,868.5626,-1651.71,-0.83,230641.80,-0.5,1219.46,0.61,1612.06,0.81
368,Entry Short,ParSE,2020-06-21 22:00,228.23,872.2487,-2923.73,-1.47,227718.06,-0.88,937.10,0.47,2883.35,1.45
368,Exit Short,ParLE,2020-06-22 00:00,231.49,872.2487,-2923.73,-1.47,227718.06,-0.88,937.10,0.47,2883.35,1.45
369,Entry Long,ParLE,2020-06-22 00:00,231.49,857.3183,9923.52,5,237641.60,3.03,9965.21,5.02,0,0
369,Exit Long,tpL,2020-06-22 16:00,243.16,857.3183,9923.52,5,237641.60,3.03,9965.21,5.02,0,0
370,Entry Short,ParSE,2020-06-24 10:00,242.87,834.1291,10055.66,4.96,247697.25,2.98,10094.15,4.98,40.52,0.02
370,Exit Short,tpS,2020-06-25 02:00,230.72,834.1291,10055.66,4.96,247697.25,2.98,10094.15,4.98,40.52,0.02
371,Entry Long,ParLE,2020-06-29 20:00,226.07,922.845,-1319.82,-0.63,246377.44,-0.38,3548.14,1.7,1278.34,0.61
371,Exit Long,ParSE,2020-06-30 12:00,224.73,922.845,-1319.82,-0.63,246377.44,-0.38,3548.14,1.7,1278.34,0.61
372,Entry Short,ParSE,2020-06-30 12:00,224.73,932.0628,-3672.94,-1.75,242704.48,-1.06,1654.46,0.79,3630.33,1.73
372,Exit Short,ParLE,2020-07-01 08:00,228.58,932.0628,-3672.94,-1.75,242704.48,-1.06,1654.46,0.79,3630.33,1.73
373,Entry Long,ParLE,2020-07-01 08:00,228.58,907.035,-699.59,-0.34,242004.89,-0.2,3704.59,1.79,1719.48,0.83
373,Exit Long,ParSE,2020-07-02 06:00,227.90,907.035,-699.59,-0.34,242004.89,-0.2,3704.59,1.79,1719.48,0.83
374,Entry Short,ParSE,2020-07-02 06:00,227.90,901.8792,116.24,0.06,242121.14,0.03,4495.34,2.19,3215.72,1.56
374,Exit Short,ParLE,2020-07-03 08:00,227.68,901.8792,116.24,0.06,242121.14,0.03,4495.34,2.19,3215.72,1.56
375,Entry Long,ParLE,2020-07-03 08:00,227.68,902.8094,-993.88,-0.48,241127.27,-0.29,2694.40,1.31,3390.53,1.65
375,Exit Long,Close entry(s) order ParLE,2020-07-05 08:00,226.67,902.8094,-993.88,-0.48,241127.27,-0.29,2694.40,1.31,3390.53,1.65
376,Entry Short,ParSE,2020-07-05 08:00,226.67,1805.8883,-2999.55,-0.73,238127.72,-0.88,6455.45,1.58,2917.11,0.71
376,Exit Short,ParLE,2020-07-06 02:00,228.24,1805.8883,-2999.55,-0.73,238127.72,-0.88,6455.45,1.58,2917.11,0.71
377,Entry Long,ParLE,2020-07-06 02:00,228.24,889.9928,10062.64,4.95,248190.34,2.98,10105.29,4.97,547.92,0.27
377,Exit Long,tpL,2020-07-06 16:00,239.64,889.9928,10062.64,4.95,248190.34,2.98,10105.29,4.97,547.92,0.27
378,Entry Short,ParSE,2020-07-11 10:00,238.47,876.1342,-2256.82,-1.08,245933.53,-0.65,737.97,0.35,2214.60,1.06
378,Exit Short,ParLE,2020-07-12 02:00,240.95,876.1342,-2256.82,-1.08,245933.53,-0.65,737.97,0.35,2214.60,1.06
379,Entry Long,ParLE,2020-07-12 02:00,240.95,863.3738,-2500.18,-1.2,243433.36,-0.72,390.08,0.19,2459.05,1.18
379,Exit Long,ParSE,2020-07-12 12:00,238.15,863.3738,-2500.18,-1.2,243433.36,-0.72,390.08,0.19,2459.05,1.18
380,Entry Short,ParSE,2020-07-12 12:00,238.15,868.3816,-4712.12,-2.28,238721.23,-1.37,1374.10,0.66,5121.39,2.48
380,Exit Short,ParLE,2020-07-13 00:00,243.48,868.3816,-4712.12,-2.28,238721.23,-1.37,1374.10,0.66,5121.39,2.48
381,Entry Long,ParLE,2020-07-13 00:00,243.48,836.3003,-3492.87,-1.72,235228.36,-1.03,1506.43,0.74,3452.83,1.7
381,Exit Long,ParSE,2020-07-13 18:00,239.40,836.3003,-3492.87,-1.72,235228.36,-1.03,1506.43,0.74,3452.83,1.7
